112628013;41.17929;-8.632584;-0.150667;0.7187141
112628014;41.17944;-8.632841;-0.1506715;0.7187167
112628017;41.18393;-8.640911;-0.1508123;0.7187951
112628019;41.18422;-8.64142;-0.1508212;0.7188002
112628020;41.18432;-8.641662;-0.1508255;0.718802
112628022;41.18439;-8.642004;-0.1508314;0.7188033
112628023;41.1844;-8.642399;-0.1508383;0.7188033
112628024;41.18436;-8.642748;-0.1508444;0.7188027
112628025;41.18427;-8.643056;-0.1508498;0.718801
112628026;41.18277;-8.646217;-0.150905;0.718775
112628027;41.18221;-8.647262;-0.1509232;0.7187652
112629313;41.18037;-8.62291;-0.1504982;0.7187331
112630797;41.18131;-8.620588;-0.1504577;0.7187494
112631533;41.18145;-8.620421;-0.1504547;0.7187518
112632829;41.18091;-8.62268;-0.1504942;0.7187424
112632832;41.18058;-8.623022;-0.1505001;0.7187368
112632836;41.18033;-8.623503;-0.1505085;0.7187323
112633698;41.17952;-8.623425;-0.1505072;0.7187182
112633704;41.17981;-8.623525;-0.1505089;0.7187232
112633972;41.17936;-8.623131;-0.150502;0.7187153
112634552;41.17964;-8.622481;-0.1504907;0.7187203
112634554;41.17939;-8.622753;-0.1504954;0.718716
112636626;41.1813;-8.622113;-0.1504843;0.7187493
112636627;41.18146;-8.622024;-0.1504827;0.718752
112636630;41.18163;-8.621502;-0.1504736;0.718755
112636633;41.18148;-8.621183;-0.150468;0.7187525
112636636;41.18123;-8.621074;-0.1504661;0.7187481
112636640;41.18101;-8.621151;-0.1504675;0.7187442
112637633;41.17973;-8.622059;-0.1504833;0.7187219
112637635;41.18008;-8.621881;-0.1504802;0.7187279
112637638;41.1804;-8.621549;-0.1504744;0.7187337
112638852;41.18267;-8.622577;-0.1504924;0.7187732
112638853;41.18226;-8.622462;-0.1504904;0.718766
112638854;41.18128;-8.622365;-0.1504887;0.718749
112638858;41.17897;-8.622421;-0.1504896;0.7187086
112640152;41.18274;-8.622414;-0.1504895;0.7187743
112640154;41.1824;-8.622318;-0.1504878;0.7187684
112640155;41.18217;-8.622275;-0.1504871;0.7187645
112640157;41.18179;-8.622198;-0.1504857;0.7187578
112640159;41.18148;-8.622187;-0.1504855;0.7187525
112640161;41.18034;-8.622231;-0.1504863;0.7187325
112640162;41.17979;-8.622245;-0.1504866;0.718723
112640768;41.17727;-8.622523;-0.1504914;0.7186788
112641245;41.1779;-8.622481;-0.1504907;0.71869
112641257;41.17859;-8.622633;-0.1504933;0.718702
112641653;41.17708;-8.622362;-0.1504886;0.7186756
112642518;41.1834;-8.622903;-0.150498;0.718786
112642521;41.18303;-8.622725;-0.1504949;0.7187794
112643062;41.18348;-8.622808;-0.1504964;0.7187873
112643064;41.18327;-8.62267;-0.150494;0.7187836
112643065;41.18306;-8.622559;-0.150492;0.71878
112651985;41.1798;-8.588835;-0.1499034;0.7187231
112651987;41.17986;-8.589539;-0.1499157;0.7187241
112651988;41.17992;-8.589999;-0.1499238;0.7187251
112651991;41.18074;-8.592571;-0.1499687;0.7187394
112651992;41.18112;-8.593495;-0.1499848;0.7187461
112651993;41.18181;-8.595385;-0.1500178;0.7187582
112651994;41.18238;-8.597376;-0.1500525;0.7187681
112651995;41.18346;-8.601417;-0.150123;0.7187871
112651997;41.18458;-8.606362;-0.1502094;0.7188065
112651999;41.18468;-8.606904;-0.1502188;0.7188083
112652000;41.18474;-8.607392;-0.1502273;0.7188093
112652001;41.18476;-8.607854;-0.1502354;0.7188097
112652002;41.18474;-8.60846;-0.150246;0.7188094
112652003;41.18459;-8.609452;-0.1502633;0.7188067
